Unnamed: 0,frontUserName,frontUserAvatar,content,createTime,picList,commentReplyVO,memberLevel,appendCommentVO,star,itemId,color,size
4417,P****s,https://yanxuan.nosdn.127.net/00ae3beef4b81208c7e78de7c92c778b,88元3件，摸着很舒服，包装也满分，给自己买的2件，小号中号各一件，,1523155661128,['https://yanxuan.nosdn.127.net/e19ade1b620e776fc342a8505cb24932.jpg'],,1,,5,1193005,L,肤色
4418,1****9,,感觉有刺鼻味道。,1534988157545,[],"{'id': 20203833, 'replyContent': '您好，感谢您对网易严选的关注~由于密封包装原因，新品刚拆封时偶尔会带有一点包装味道，小选建议您可以先下水洗涤一次能有效祛除味道哦~希望您一如既往地支持严选哦~祝您购物愉快！', 'createTime': '2018-08-23 16:42:14'}",1,,3,1193005,S,肤色
4419,w****6,,舒适，如果换成搭扣设计就更容易穿脱了,1561441792709,[],,5,,5,1193005,L,肤色
4420,e****g,https://yanxuan.nosdn.127.net/f211be2e159d2e8eeef92bc59b05bb6c.jpg,还算可以，可能不习惯没有扣子穿脱很是费力。,1560956050276,[],,4,,5,1193005,M,黑色
4421,g****0,,松松垮垮的，穿上一点型都没有。,1534928336295,[],"{'id': 20203159, 'replyContent': '您好，感谢您对网易严选的关注~此商品面料采用氨纶混合，锦纶混织，直接的柔嫩体验，棉柔似婴儿~多尺码可选洞洞透气杯，自然不闷，上薄下厚，立体承托结构，胸部保型不松垮~若您还有其他问题，建议您可以联系在线客服为您进行解答~希望您能一如既往地支持严选，祝您购物愉快！', 'createTime': '2018-08-22 17:13:16'}",1,,3,1193005,L,黑色
4422,耿****淘,https://yanxuan.nosdn.127.net/677a3d9dde0b85a90b0d14877209bd29,洗了很多次，都不会起球。,1535081644361,[],,5,,5,1193005,M,黑色
4423,1****7,,我每个月零零总总要买很多东西，如果逐一评价我会很崩溃，所以特别制作一个模版，当你看到这段话的时候，说明我对此产品很是满意，后来者可以放心大胆的购买，当然我并非一个不负责任的买家，如果产品不好，我也会花一番功夫好好评论番的！,1561357685967,[],,3,,5,1193005,M,黑色
4424,J****e,https://yanxuan.nosdn.127.net/1737ba504ceb2e6611a1e1e3454ef193,超喜欢这个，两种颜色一样买了一个，穿了之后就不喜欢穿其他内衣了，昨天准备再买几个时，发现已经下架了，后悔多买点，这么舒适的宝贝希望能在出货啊,1529656609327,['https://yanxuan.nosdn.127.net/601dcf1af730e0b43d825f4fac0cbce1.jpg'],,5,,5,1193005,S,黑色
4425,B****e,http://yanxuan.nosdn.127.net/ef41639c07e852a5a77bd683d02ba34c,还不错，穿上没什么存在感，穿着睡觉也没有不舒服，推荐！,1526289463585,['https://yanxuan.nosdn.127.net/c69e3d25b9df08883c8afd69ab00c162.jpg'],,2,,5,1193005,M,黑色
4426,阿****毛,https://yanxuan.nosdn.127.net/69e8b27c554df7dbfc5278dccbafcfad.jpg,穿过一段时间了，触感特别舒服，很柔软又贴身，没有压迫感，喜欢~,1524735405073,['https://yanxuan.nosdn.127.net/d68aab83886e7fe9387b81f922f1d8a6.jpg'],,4,,5,1193005,S,黑色
4427,f****y,,超级好穿，不跑不嘞那种无感的内衣，做打底也很好，除了不聚拢，因为这种内衣本身就不能够聚拢啊，聚拢了就肯定做不到无感啦～总之很满意,1561361141118,[],,4,,5,1193005,L,黑色
4428,y****a,https://yanxuan.nosdn.127.net/4b767032e50a15b1d12f9bfb6c50f333.jpg,里面棉垫质量非常不好,1560692642840,[],,4,,3,1193005,M,肤色
4429,尹****灵,https://yanxuan.nosdn.127.net/dc15d64033689da8782a86bae00149f9.jpg,大爱网易严选，品质有保障，买过的东西都很不错。这个内衣关注很久了，终于下手买了。质量款式都不错，帮朋友也买了一个。,1525878769299,['https://yanxuan.nosdn.127.net/abea3e5e12982254462c9cd9cde0afa5.jpg'],,5,,5,1193005,M,肤色
4430,A****a,http://yanxuan.nosdn.127.net/054c772e626651d391c5bbd27d6c12f7,平时的穿75C，选的M码刚好合适，手感很舒服。以后还会再买别的颜色。再赞一下严选的包装，很有面儿！,1521720305799,"['https://yanxuan.nosdn.127.net/5941991ddecc9ead54c2ec72eb5845c3.jpg', 'https://yanxuan.nosdn.127.net/47e61c48df470ee9b6809952ebf55ef8.jpg']",,2,,5,1193005,M,黑色
4431,l****6,,非常棒，质地柔软，做工精细，穿着舒适，推荐朋友购买！👍,1527823689770,['https://yanxuan.nosdn.127.net/1535a117727e7fe9099ccb30e74dce75.png'],,4,,5,1193005,L,黑色
4432,1****0,,好舒服 现在完全不想穿那种有钢圈的内衣,1534944861657,[],,6,,5,1193005,S,黑色
4433,****儿,http://yanxuan.nosdn.127.net/e1105bf1b59072556d90f90fc78d604e,真很一般，并没评价中说的那么舒适。,1560303543639,[],,5,,3,1193005,S,肤色
4434,v****k,http://nos.netease.com/mail-online/dda2b6381135af6da48b6c5dc5ae60dd/mail180x180.jpg,这个买小了，不太好穿，里面的衬垫会滑来滑去，固定的不好,1533721535472,[],,3,,5,1193005,S,肤色
4435,悠****,https://yanxuan.nosdn.127.net/0f188b630b1be14b40f9f57b7554e486,没有什么特别的地方,1560058854129,[],,4,,3,1193005,L,肤色
4436,李****,https://yanxuan.nosdn.127.net/ffe65bc96cc131050eed055378b64403,加入购物车好久了，一直纠结要不要买，怕买了不舒服浪费了，后来还是没忍住买了两个，收到货后果然没让我失望，穿上就不想脱下来了，轻松舒适，超爱严选,1560753829630,"['https://yanxuan.nosdn.127.net/5ef21a2e442481e04f3f0d16150060be.jpg', 'https://yanxuan.nosdn.127.net/7976b1b2ab13c3a8cbec6226a8197ec3.jpg']",,3,,5,1193005,M,黑色
4437,1****h,https://yanxuan.nosdn.127.net/1e6c5c2f7b7cd6faabf44ae7df68cebf.jpg,小了点，懒得换了,1560180599335,[],,4,,5,1193005,M,肤色
4438,1****h,https://yanxuan.nosdn.127.net/1e6c5c2f7b7cd6faabf44ae7df68cebf.jpg,买小了，懒得换了,1560180618056,[],,4,,5,1193005,M,黑色
4439,S****h,https://yanxuan.nosdn.127.net/9cb25ac331b1db61e620206a9e56ef5e,穿起来非常舒服，就是穿的过程有点困难，容易卷起来，如果胸垫是固定的就好啦,1533956495454,[],,3,,5,1193005,S,肤色
4440,1****1,,特价的时候还行吧！,1560486343925,[],,3,,4,1193005,S,肤色
4441,****儿,http://yanxuan.nosdn.127.net/e1105bf1b59072556d90f90fc78d604e,真很一般，并没评价中说的那么舒适。,1560303538661,[],,5,,3,1193005,M,黑色
4442,z****6,,下摆一点不束缚，适合小胸妹,1560554285281,[],,3,,5,1193005,S,肤色
4443,m****0,https://yanxuan.nosdn.127.net/9ffd59a37f9f0f40ac0c0c25f79286bd.jpg,不是太成型一分价钱一分货,1560471801985,[],"{'id': 20322945, 'replyContent': '您好，感谢您对网易严选的关注~此款商品采用锦纶和氨纶制成，软糯材质，贴身爽滑；立体承托结构，胸部保型不松垮。您对商品的穿着感受以及需要改进的地方，小选会如实记录下来，并把它带给我们的产品团队，后期不断完善~期待您的再次光临，祝您生活愉快！', 'createTime': '2019-06-14 15:03:38'}",6,,3,1193005,M,肤色
4444,秋****,http://yanxuan.nosdn.127.net/6796c730775618a0daff0781f594c52f,,1529159756037,['https://yanxuan.nosdn.127.net/538e2a1f359ed2f8b920dea375d0a5ab.jpg'],,2,,5,1193005,L,肤色
4445,秋****,http://yanxuan.nosdn.127.net/6796c730775618a0daff0781f594c52f,,1529159702126,['https://yanxuan.nosdn.127.net/74ceb33788762ffbb7bddf21466236a8.jpg'],,2,,5,1193005,L,黑色
4446,b****n,,穿着挺舒服，但海绵垫质量不怎么好,1533454816891,[],,5,,5,1193005,M,黑色
4447,玉****子,https://yanxuan.nosdn.127.net/391ef7bc5124a39ec8f9c89126388507.jpg,很好，就是穿脱和拆洗麻烦。,1533346550117,[],,4,,5,1193005,S,黑色
4448,m****8,https://yanxuan.nosdn.127.net/9e98d0ef261c4b1a9a0d1cbb33deacf3.jpg,还可以，摸着很柔软，就是觉得海绵垫和内衣的尺寸有些不符，海绵垫有些小，不过质量没话说，包装也很不错，信任严选,1523078347393,"['https://yanxuan.nosdn.127.net/d871cd9b47bff0785fefd715d2b0b5b9.jpg', 'https://yanxuan.nosdn.127.net/bae3d6279c5ea548f58f2a8b7a1aab3b.jpg']",,2,,5,1193005,M,肤色
4449,m****8,https://yanxuan.nosdn.127.net/9e98d0ef261c4b1a9a0d1cbb33deacf3.jpg,还可以，摸着很柔软，就是觉得海绵垫和内衣的尺寸有些不符，海绵垫有些小，不过质量没话说，包装也很不错，信任严选,1523078353080,"['https://yanxuan.nosdn.127.net/d871cd9b47bff0785fefd715d2b0b5b9.jpg', 'https://yanxuan.nosdn.127.net/bae3d6279c5ea548f58f2a8b7a1aab3b.jpg']",,2,,5,1193005,M,黑色
4450,d****u,,穿着舒服，不过洗多了海绵会走位变形,1560130977251,[],,3,,5,1193005,M,黑色
4451,m****8,,发货速度超快，收到小背心了，确实无压无感，很不错,1526812041880,"['https://yanxuan.nosdn.127.net/641e1029c78247361c86ebd5165945a1.jpg', 'https://yanxuan.nosdn.127.net/373c18634d27bf471832e36f736077eb.jpg']",,1,,5,1193005,M,黑色
4452,l****4,,第二次购买，柔软没钢圈，就是买得稍微小了点，有汗的时候脱掉会比较困难,1560353630362,[],,5,,5,1193005,L,肤色
4453,智****全,http://nos.netease.com/mail-online/f5c7d88ff52cff83c65793a1fe650994/mail180x180.jpg,周四中午拍的，今天中午就收到了，真是快速🌹🌹🌹,1522406970167,"['https://yanxuan.nosdn.127.net/69823000117208774b0afc5c55f3c72e.jpg', 'https://yanxuan.nosdn.127.net/9572787db9f5cd11a58d4cf1420b0f61.jpg']",,1,"{'id': 38821605, 'createTime': 1522407081777, 'content': '真是神速、宝贝质量很好很好', 'picList': [], 'commentReplyVO': None}",5,1193005,L,黑色
4454,秀****,https://yanxuan.nosdn.127.net/98d0b6a3c6b92dee34e65a911b89061d,,1528893534214,['https://yanxuan.nosdn.127.net/71cb908a141d3e9e9e146df9530f606e.jpg'],,2,,5,1193005,L,黑色
4455,Z****g,https://yanxuan.nosdn.127.net/714b9fa0d0d40178b751d59d760cea41.jpg,很舒服 穿了几次 大小也正适合,1560075466164,['https://yanxuan.nosdn.127.net/9fab0357c196ad5a830082c9ae87a1fd.jpg'],,3,,5,1193005,S,黑色
4456,S****i,https://yanxuan.nosdn.127.net/10cba7a5db36df5684b3ddcbaaa76e05,穿了一段时间除了有点不聚拢，不过价钱摆在这了，挺舒服的,1524027093547,['https://yanxuan.nosdn.127.net/0fb152501ae951afd012738407cb1b6c.jpg'],,2,,5,1193005,M,肤色
4457,S****i,https://yanxuan.nosdn.127.net/10cba7a5db36df5684b3ddcbaaa76e05,穿了一段时间除了有点不聚拢，不过价钱摆在这了，挺舒服的,1524027121604,['https://yanxuan.nosdn.127.net/cdfdecfc8f92ded1c49711dbb3b071f9.jpg'],,2,,5,1193005,M,黑色
4458,l****4,,面料手感特别柔软舒适，比实体店卖的便宜好多，版型偏小，好在弹力很大，就不换了。穿上0束缚。严选忠实粉丝，希望多出点产品！,1527062846166,['https://yanxuan.nosdn.127.net/b3c5a5d66ff17037433ec4edbb958f9e.jpg'],,1,,5,1193005,M,肤色
4459,g****6,,差评,1533379147100,[],,1,,1,1193005,M,肤色
4460,卷****咩,https://yanxuan.nosdn.127.net/aa92c6ac541cff05b0569371ef4ca3fa.jpg,收到味道有点大，摸起来还行，希望不起球。,1559636292266,[],,4,,5,1193005,M,黑色
4461,a****k,,买了三件，摸着质量还行，试了下完全无感，穿着舒服。,1523940322924,"['https://yanxuan.nosdn.127.net/f7ac8dd04718fc3c70f8ef783b0a8f9f.jpg', 'https://yanxuan.nosdn.127.net/990888579d721e4c9c4edd960061d4b6.jpg']",,1,,5,1193005,L,肤色
4462,a****k,,包装好，三件内衣用了一个纸箱，穿着舒适，适合夏天穿着。上身轻松。,1523940483098,['https://yanxuan.nosdn.127.net/a56f0ac5cf59a5cd3e637207f0df457c.jpg'],,1,,5,1193005,L,黑色
4463,软****人,http://yanxuan.nosdn.127.net/4f2d061dcbebc7548dec2eca22ac82b1,好舒服，质量也好好的！再来购买！,1528610237301,['https://yanxuan.nosdn.127.net/d2e8e9ac7db441cad5d681cec7db7590.jpg'],,2,,5,1193005,M,黑色
4464,麦****,http://yanxuan.nosdn.127.net/22b48dfc6e2f35dbe34e95f0aca94e64,买小了，但是面料舒适，整体感觉可以，透气性差点,1532500497084,[],,5,,5,1193005,S,肤色
4465,M****e,https://yanxuan.nosdn.127.net/edbfd9e6c7b3fe45e0d793250ab901e7,海绵太厚了,1559547988107,[],,4,,3,1193005,L,肤色
4466,1****6,,不透气，下边太紧，穿起来不方便。,1559845371214,[],,5,,4,1193005,S,黑色
4467,m****7,https://yanxuan.nosdn.127.net/d59f21d734a896405ccf2f64f66d2028.jpg,物流让我很无语,1559609024797,"['https://yanxuan.nosdn.127.net/0c05f330ae5ccfb2a514fdb52843b378.jpg', 'https://yanxuan.nosdn.127.net/0e440d354a29d5c94f4d2f9e124c6c62.jpg']","{'id': 20319896, 'replyContent': '您好，非常抱歉给您带来不愉快的购物体验，关于您反馈的情况，可能是快递在运输中投递导致，我们会尽快核实维护并改进，后期我们也会加强运输中商品的完好度，不断完善售后流程~希望您可以一如既往地支持严选哦~祝您生活愉快！', 'createTime': '2019-06-04 14:59:25'}",4,,3,1193005,M,黑色
4468,1****5,,外扩的比较厉害,1559638255557,[],,3,,3,1193005,L,肤色
4469,林****渔,http://yanxuan.nosdn.127.net/22075f60f705bac076965354a00f726d,文胸太软了，没啥型,1559643242091,[],,2,,5,1193005,S,黑色
4470,1****3,https://yanxuan.nosdn.127.net/b3ec886eab206a5fe704c1cf140cde86.jpg,别的一款买的s太小了、这款买m还是一样、没什么差别、还不能换,1559617085579,[],,4,,3,1193005,M,肤色
4471,猫****鱼,http://yanxuan.nosdn.127.net/ee3479286ed0c089ce0a4174257f8925,第一次在严选买东西，快递发货快，包装也不错。内衣质量挺好的，弹性舒适透气，垫片可拆卸。可能是我在特殊时期，尺码有点小，送给妹妹了，她也非常喜欢。,1527898871774,['https://yanxuan.nosdn.127.net/b78f0aadf27d6fa2a215f8b597135851.jpg'],,3,,5,1193005,L,黑色
4472,1****5,,穿的很舒服，非常满意的一次购物。,1528607250556,['https://yanxuan.nosdn.127.net/1700930bc26b474de940e495e0ad0650.jpg'],,1,,5,1193005,L,肤色
4473,y****o,http://nos.netease.com/mail-online/aa0bb82a0da7007b7ef4c684fdf20472/mail180x180.jpg,还以为棉是固定的，原来不是！！失望了😞,1559323213212,[],,3,,3,1193005,M,肤色
4474,喻****,http://yanxuan.nosdn.127.net/0ea896d6b3949e3da1ff2c0c2ad4983e,不好穿,1532079335130,[],,2,,5,1193005,M,肤色
4475,小****,http://yanxuan.nosdn.127.net/ffcc9e5dc6008dd7a190c61d3eb0d542,很满意 颜值很高  穿上很舒服 透气很好,1528153677421,['https://yanxuan.nosdn.127.net/09c5bd7b68fa92c6365918c88dd4cda6.jpg'],,1,,5,1193005,L,肤色
4476,鲁****,http://yanxuan.nosdn.127.net/6db4280a8ec9fbffe3fc4b0f96460475,质量不错，肩带很结实，穿着很舒服，有型,1528196377837,['https://yanxuan.nosdn.127.net/3f6e60bb3b35c3f4766bf5cfab6abb7b.jpg'],,3,,5,1193005,L,黑色
4477,m****9,,买了好几次了，很好,1530763916358,[],,5,,5,1193005,L,黑色
4478,沈****芳,https://yanxuan.nosdn.127.net/5a4edb744c9bf7c16eeb0d37e45aecf4,很柔很软，几乎感觉不到，虽然支撑力不行，不能跑步，但是很适合居家穿着,1530973826015,[],,5,,5,1193005,M,黑色
4479,a****0,https://yanxuan.nosdn.127.net/e10a77d51abb13aa5b2801fa80cb56ed.jpg,和白色的长款一起买的，至少号码是准的，布料就还行，比较舒服的那种。整体来说这款还是比较满意的。希望不掉色。,1523801804042,['https://yanxuan.nosdn.127.net/1463e75d7d0de6f9b98f296abccb6710.jpg'],,2,,4,1193005,L,黑色
4480,璐****,http://yanxuan.nosdn.127.net/9453eb6035f505426883891693034f67,就是一块布，性价比太低了,1532342291068,[],,2,,5,1193005,M,肤色
4481,m****0,https://yanxuan.nosdn.127.net/0a2ef0a30a0ef73a6b261c38fc88a0d4.jpg,真的超级舒服，一个冬天就穿这种款式了，再也不想穿胸罩了,1523499443628,['https://yanxuan.nosdn.127.net/87dc1080078096e36a385adf448ee37a.jpg'],,3,,5,1193005,S,黑色
4482,m****8,https://yanxuan.nosdn.127.net/9979e96b73344f245bcf55ca0e51e747.jpg,买大了...,1559532361950,[],,5,,3,1193005,L,黑色
4483,a****o,,鸡肋了,1529722838070,[],,5,,5,1193005,M,黑色
4484,l****7,https://yanxuan.nosdn.127.net/4e2cc2fccb093508cbee3b892161bbd3.JPG,之前买过黑色的，感觉好穿。这个肤色的和收腹裤刚好凑成一套。,1521814155869,['https://yanxuan.nosdn.127.net/234ada452a3b33fa522bd482a6467ff7.jpg'],,5,,5,1193005,M,肤色
4485,m****5,http://yanxuan.nosdn.127.net/74317ab1ddb772c186d92d6fcc21c950.jpg,买了好多件了，黑色和肤色都买了，穿着特别舒服的内衣，推荐！,1521779334921,['https://yanxuan.nosdn.127.net/68456e5f7872c2f9884f8da05b23d6c4.jpg'],,4,,5,1193005,M,肤色
4486,k****n,,质量还可以，只是大小来说，有点紧，不知道是不是新的，需要撑开一下？,1558653289497,[],,5,,5,1193005,S,黑色
4487,1****8,,尺寸合适，穿着舒适，第二次购买换洗备用。严选的东西不错,1527500185264,['https://yanxuan.nosdn.127.net/3a03f81adb06c940b14e986f71386048.jpg'],,3,,5,1193005,S,肤色
4488,小****萝,https://yanxuan.nosdn.127.net/e31f4d8bcf57a0310e26cb46854df5f6.jpg,质量很好，就是对大胸不太友好。,1528091245266,['https://yanxuan.nosdn.127.net/8191041e3a36ecb57f425c2dc9c21d3a.jpg'],,4,,5,1193005,L,肤色
4489,G****r,http://yanxuan.nosdn.127.net/2f81a44a216157ac4b5be9a70993aed1,这个一般,1530756960995,[],,3,,5,1193005,L,黑色
4490,萌****喵,http://yanxuan.nosdn.127.net/ef95b368522c7f8a347f226707056871,胸垫对B杯不友好，边缘过厚，弹性很好,1559309352633,[],,2,,5,1193005,M,肤色
4491,静****,http://yanxuan.nosdn.127.net/a5917027a0eda65a7148b0742257c26b,非常舒适好穿！原本担心会掉或者卷边，结果完全不会，性价比无敌了,1559269691720,[],,4,,5,1193005,L,黑色
4492,1****2,,试穿了一下，很舒服，非常亲肤，的确是适合胸小的姑娘，也适合锻炼穿，要求有聚拢效果的姑娘就不要考虑了。满分！以后会一直关注严选！,1526973862830,['https://yanxuan.nosdn.127.net/a66ebcd45dc616ce14ff8e4627c8d4ba.jpg'],,2,,5,1193005,L,肤色
4493,范****米,http://yanxuan.nosdn.127.net/5c845cc1451e1a3c8906a14ab2c319f1,穿着超级舒服，像没穿内衣一样，唯一的缺点就是有点显胸小，哈哈哈哈,1559226527303,[],,3,,5,1193005,S,肤色
4494,粥****瘦,http://yanxuan.nosdn.127.net/59af593f3707ffcc4a97436aeb47f422,严选买了这么多东西，唯一不满意的一次😒胸垫拿不出来，没有之前买的胸垫能拿出来的那款质量好。算了，也退不了,1558572025655,['https://yanxuan.nosdn.127.net/3f3430bbd991ac8175d7f438ab062217.jpg'],,3,"{'id': 80332829, 'createTime': 1558606952987, 'content': '胸垫可拿出。很薄', 'picList': [], 'commentReplyVO': None}",3,1193005,L,黑色
4495,1****8,,用得很舒服，唯一的问题就是要手洗，怪麻烦……开始一两次我也手洗，后来扔洗衣机，也没事,1559040194495,[],,3,,5,1193005,M,黑色
