frontUserName,content,memberLevel,star,itemId,cup,color
z****2,太一般了，材质一看就是便宜货，本身卖的也比较便宜，不能有过高期望,5,5,1634007,75B,蓝花灰
l****i,材质很好，舒服，贴身,5,5,1634007,80C,粉花灰
D****o,很舒适,6,5,1634007,80C,蓝花灰
y****3,很舒服,4,5,1634007,75B,蓝花灰
h****k,好穿，适合夏天穿的，插垫薄薄的，但质量蛮好，不易变形。洗过了，已经穿上了。B80 165/65KGS 选购这个尺码正好。,6,5,1634007,75B,粉花灰
m****5,不错,5,5,1634007,75B,蓝花灰
1****9,跟没穿一样，很舒服,3,5,1634007,75B,蓝花灰
1****8,给媳妇买的，这个怎么上图啊！不过，媳妇反馈说，很舒服,5,5,1634007,80C,粉花灰
1****7,挺好的,3,5,1634007,80C,粉花灰
1****7,挺好的,3,5,1634007,80C,蓝花灰
M****妞,穿着非常舒服，非常好！,6,5,1634007,80C,粉花灰
s****3,舒适,6,5,1634007,75B,蓝花灰
w****4,看上去还可以,3,5,1634007,75B,蓝花灰
1****2,还行,4,5,1634007,75B,蓝花灰
p****妈,非常喜欢,5,5,1634007,80C,蓝花灰
p****1,穿着柔软、但我个人对人造纤维过敏，有点痒,4,3,1634007,75B,粉花灰
浮****,好,3,5,1634007,75B,蓝花灰
,舒适，但是不聚拢,4,5,1634007,85D,粉花灰
h****k,好穿，适合夏天穿的，插垫薄薄的，但质量蛮好，不易变形。洗过了，已经穿上了。B80 165/65KGS 选购这个尺码正好。,6,5,1634007,75B,蓝花灰
m****0,应该好用吧,5,5,1634007,80C,蓝花灰
1****3,好用，不勒,5,5,1634007,80C,粉花灰
c****6,系统默认好评,4,5,1634007,75B,粉花灰
S****y,质量保证,6,5,1634007,85D,蓝花灰
丢****,舒服的,6,5,1634007,75B,粉花灰
聪****,很好,4,5,1634007,75B,粉花灰
1****7,非常好,5,5,1634007,75B,粉花灰
1****9,第一次购买，可惜买大了，但也可以将就穿，质量好挺舒适的！,4,5,1634007,85D,蓝花灰
1****1,还没试，应该不错吧,4,5,1634007,80C,粉花灰
柳****,就是我想要的，舒服，也不显胸大,5,5,1634007,75B,蓝花灰
慕****蓉,好,5,5,1634007,85D,粉花灰
h****7,现在习惯买东东先上严选，严选有的就不用别处找了👏,6,5,1634007,75B,蓝花灰
1****5,帮朋友买的，很好哦,6,5,1634007,85D,粉花灰
1****7,棉质很舒服,4,5,1634007,85D,蓝花灰
柳****,第二件了，很舒服,5,5,1634007,75B,粉花灰
1****7,很好用,4,5,1634007,85D,粉花灰
顽****童,不错,6,5,1634007,75B,蓝花灰
点****金,还行,5,5,1634007,75B,粉花灰
m****0,快递快质量好非常满意,3,5,1634007,85D,蓝花灰
1****8,给媳妇买的，很不错，严选的东西没得说,5,5,1634007,80C,粉花灰
k****3,很舒适,4,5,1634007,80C,蓝花灰
擒****侠,"真的超级喜欢，非常支持，质量非常好，与卖家描述的完全一致，非常满意,真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，运送速度很快，很满意的一次购物",6,5,1634007,75B,蓝花灰
小****篓,感觉应该不错y,5,5,1634007,75B,蓝花灰
1****6,质量非常满意,4,5,1634007,85D,粉花灰
1****5,很舒服,5,5,1634007,75B,蓝花灰
h****8,不错 还会再买,5,5,1634007,75B,蓝花灰
r****r,还没试，不知如何，希望不错吧,4,5,1634007,75B,粉花灰
慕****蓉,好,5,5,1634007,85D,蓝花灰
m****0,很舒服，就是被罩如果是连体就更好了,5,5,1634007,75B,粉花灰
l****1,好,5,5,1634007,80C,蓝花灰
1****9,很舒服,5,5,1634007,85D,蓝花灰
青****,快递小哥速度很快！穿上很舒服，值得拥有！,3,5,1634007,85D,蓝花灰
1****3,质量很好，非常合适，以后再买,3,5,1634007,85D,蓝花灰
l****9,很合适,5,5,1634007,80C,粉花灰
行****水,比想象中的厚，其他挺好的,4,5,1634007,75B,蓝花灰
明****,很舒服,4,5,1634007,75B,蓝花灰
1****8,买了三件了，很不错,5,5,1634007,80C,粉花灰
1****5,就不能做内里全棉的？,6,5,1634007,85D,粉花灰
1****8,媳妇用的很好，严选的东西不用说,5,5,1634007,80C,蓝花灰
1****8,严选的东西很不错，家里东西都上严选,5,5,1634007,80C,蓝花灰
热****,质量不错，实用，颜值高,5,5,1634007,80C,蓝花灰
热****,质量不错，实用，颜值高,5,5,1634007,85D,蓝花灰
顽****童,包装袋破了,6,5,1634007,75B,蓝花灰
1****1,这个佩戴比较舒服,5,5,1634007,85D,蓝花灰
c****e,就是舒服，无负担，胸大了估计不行,6,5,1634007,75B,粉花灰
b****9,超级舒服，生完孩子穿着正好,3,5,1634007,80C,粉花灰
佳****,收到啦,6,5,1634007,75B,蓝花灰
佳****,收到啦,6,5,1634007,75B,粉花灰
朱****心,太大了,5,4,1634007,85D,蓝花灰
钱****玉,这个是超级严选迷对严选产品的第一个差评，海绵垫的塑形很不好，手洗的时候不管多轻柔，都揪成一团，晒干后就这样～很失望！希望改进技术！,6,2,1634007,80C,蓝花灰
花****,质量不错，很舒服,6,5,1634007,80C,粉花灰
花****,质量不错，很舒服,6,5,1634007,80C,蓝花灰
淡****,拿到才发现不是棉的，知道不是棉的肯定不会买，是自己粗心了,5,3,1634007,75B,粉花灰
C****～,还行,4,4,1634007,75B,蓝花灰
晓****,舒服,5,5,1634007,75B,蓝花灰
1****2,舒服,3,5,1634007,80C,蓝花灰
r****3,特别舒服，感谢好货,2,5,1634007,80C,粉花灰
r****3,特别舒服，感谢推荐,2,5,1634007,80C,蓝花灰
振****,不勒舒适,6,5,1634007,75B,蓝花灰
1****4,噪音有点大，其他还算不错吧,4,5,1634007,80C,粉花灰
1****0,非常满意的一次购物，严选产品质量信得过。给个赞！,3,5,1634007,80C,蓝花灰
s****2,在家穿穿，无束缚感,6,5,1634007,75B,蓝花灰
圓****曲,舒适，会回购。,5,5,1634007,75B,粉花灰
杨****爆,好好好好好好,6,5,1634007,85D,蓝花灰
j****x,很舒服,6,5,1634007,75B,粉花灰
s****u,满意,5,5,1634007,75B,蓝花灰
1****0,喜欢,4,4,1634007,75B,蓝花灰
江****,还行吧,6,5,1634007,85D,粉花灰
m****1,舒适,5,5,1634007,85D,粉花灰
顽****童,好,6,5,1634007,75B,粉花灰
1****9,舒服,6,5,1634007,80C,蓝花灰
1****1,喜欢，喜欢，大爱严选,3,5,1634007,75B,粉花灰
串****,挺舒服的,3,5,1634007,75B,蓝花灰
美****友,不错,5,5,1634007,80C,粉花灰
x****9,质量上乘，合身！,3,5,1634007,80C,蓝花灰
m****1,好,6,5,1634007,85D,蓝花灰
仰****s,很舒服 海绵垫容易跑掉,4,5,1634007,80C,粉花灰
仰****s,很舒服 海绵垫容易跑掉,4,5,1634007,80C,蓝花灰
c****y,回购的产品，把两种颜色买全了，柔软舒适,6,5,1634007,75B,蓝花灰
z****1,穿着很舒服，之前买过一件，这次又果断入手。,5,5,1634007,75B,粉花灰
m****3,不能指望聚拢,5,5,1634007,85D,粉花灰
x****3,不错，蛮舒服的，冬天穿合适,5,5,1634007,75B,蓝花灰
擒****侠,哈哈哈哈哈哈哈哈哈哈哈哈,6,5,1634007,75B,粉花灰
m****2,好,6,5,1634007,80C,蓝花灰
j****8,只能睡觉穿，买了四件试了一件，其他三件不让退,5,1,1634007,80C,蓝花灰
1****8,喜欢,3,5,1634007,75B,蓝花灰
m****0,有些大了，送人了，再买小一号的试试,6,4,1634007,85D,蓝花灰
1****7,很舒服,4,5,1634007,80C,蓝花灰
姚****泽,很舒服,4,5,1634007,75B,蓝花灰
1****0,漂亮,4,5,1634007,75B,粉花灰
t****5,好,5,5,1634007,75B,粉花灰
木****三,38C孕期合适,6,5,1634007,80C,粉花灰
随****,很舒服,3,5,1634007,75B,蓝花灰
m****9,系统默认好评,5,5,1634007,75B,蓝花灰
一****凡,好,5,5,1634007,75B,粉花灰
x****2,穿着很舒服，没有束缚感，质量也不错，准备给老妈再买一件,5,5,1634007,75B,蓝花灰
r****s,还没穿，感觉不错,4,5,1634007,75B,粉花灰
r****n,刚刚拆完发现好脏，第一次发现这种情况,5,3,1634007,80C,粉花灰
遇****,无拘无束的感觉 不错,4,5,1634007,85D,蓝花灰
1****1,非常舒适,5,5,1634007,80C,粉花灰
1****3,不错😊，舒服的，物流一如既往的给力，还买！,5,5,1634007,75B,粉花灰
欣****,很舒适,5,5,1634007,75B,粉花灰
杜****,好评,5,5,1634007,80C,蓝花灰
m****1,里面也不是棉的，手感不好，退货才看到不支持退换，买了没几天又降价了，差评！这是我买严选第一次差评！！！,6,5,1634007,75B,粉花灰
1****5,这个颜色很喜欢，无钢圈的穿着比较舒服，顺便赞一下做工挺不错的,2,5,3831006,75B,紫色
l****4,上身效果：非常好，颜色很漂亮 聚拢效果不错，材质特性：舒服 ！主要看上它的设计风，简单的几条带，穿着非常漂亮，又好搭衣服，尺寸很适合，不会勒。,2,5,3831006,75C,紫色
l****静,很舒服,6,5,3831006,75B,黑色
J****e,为生活增添一份精致！,5,5,3831006,70B,白色
S****8,还不错还不错还不错还不错。,6,5,3831006,80B,紫色
心****,手感好，很轻柔，穿的舒服，支持严选，希望严选永远保持,2,5,3831006,80A,紫色
水****月,非常惊喜的一款内衣，手感好很轻，喜欢。,4,5,3831006,75C,黑色
A****o,未及时评价，默认好评,5,5,3831006,75B,紫色
m****5,试穿了一下，轻盈的布料，非常舒适,5,5,3831006,75A,紫色
1****9,未填写评价内容,6,5,3831006,75A,紫色
小****,材质特别舒服,5,5,3831006,75A,白色
m****5,喜欢,6,5,3831006,75C,紫色
依****,试穿了在来评论，穿着挺舒服的，就是肩带有点小，要是四排扣会更好穿,4,5,3831006,80B,紫色
徐****年,商品质量非常好 揉揉的 软软的 家里人很喜欢 感谢严选 下次还会回购的 也会推荐朋友购买,6,5,3831006,75C,黑色
小****水,"比之前买过的低档货质感要好很多，这个价很值,发货超快，只是我不在，没能及时签收。赞!!赞!!",6,5,3831006,75C,白色
♩****u,非常喜欢，好评！无论颜色还是款式，质量和舒适度都特别好。准备回购白色。感谢严选。,5,5,3831006,75B,紫色
小****水,"效果很不错，以后会长期服用。,发货很快，东西不错，有效果",6,5,3831006,75C,黑色
D****y,无痕无钢圈，好穿，舒服，打算再买一件,4,5,3831006,75A,紫色
啊****嗯,很棒,4,5,3831006,75B,紫色
刘****熹,还行,5,5,3831006,75B,黑色
m****6,很舒服,4,5,3831006,75C,黑色
s****q,十分好,3,5,3831006,75B,黑色
1****9,好,4,5,3831006,75A,紫色
o****8,不错👍,5,5,3831006,80A,紫色
m****b,非常好，舒服,4,5,3831006,75B,白色
月****环,还不错,5,5,3831006,80B,黑色
m****1,舒服,5,5,3831006,75A,紫色
潘****拉,超喜欢😘,6,5,3831006,75B,紫色
1****9,很舒服，适合夏天,5,5,3831006,80B,紫色
️****E,比较日常吧 很舒服 罩杯感觉有点偏小,5,5,3831006,70C,黑色
游****梨,舒服，漂亮！爱严选！,4,5,3831006,80B,紫色
m****8,摸着好舒服，码数偏小了，但是不想退换了,5,5,3831006,75B,白色
S****T,未及时评价，默认好评,6,5,3831006,70B,白色
大****妮,超级好穿,6,5,3831006,75A,黑色
h****3,有点薄,5,5,3831006,75A,紫色
m****3,非常舒服，跟运动内衣一个效果,5,5,3831006,80B,黑色
m****8,满意,6,5,3831006,75B,紫色
m****8,超级舒服,5,5,3831006,75B,紫色
j****j,好穿哦，非常好穿，准备再入手一款其他颜色的,6,5,3831006,80B,黑色
昶****儿,很好哈哈哈哈哈,5,5,3831006,75A,紫色
钟****,非常舒服，值得回购,5,5,3831006,75A,黑色
d****3,穿着舒服😌,5,5,3831006,75A,黑色
1****8,不错，很合身,3,5,3831006,75B,紫色
1****1,很舒服，推荐购买。。。。。。,6,5,3831006,75A,黑色
m****9,颜色和图片有色差，严选现在好像在退步哦，没有期待的满意,4,3,3831006,75A,紫色
1****7,非常好,4,5,3831006,75B,黑色
朱****,舒服,4,5,3831006,80A,紫色
1****9,质量非常好，很满意！,4,5,3831006,80B,紫色
d****3,非常满意考虑再购,5,5,3831006,75A,紫色
m****5,质感很好，穿起来也不错！,5,5,3831006,75B,黑色
d****l,75c的码，去掉肩带真的撑不起。昨天穿了半天，下半部分掉下去折在一起，上半部分压住我的胸往下掉。我不穿都比它挺。胸稍微大点的，别买。,5,2,3831006,75C,紫色
卜****霞,还行吧,3,5,3831006,75B,紫色
x****8,特别合体，轻薄，非常好👍,6,5,3831006,80A,紫色
f**** ,很好穿,5,5,3831006,75B,紫色
黎****,特别好，又下单了,5,5,3831006,80B,紫色
x****0,狠好穿。,5,5,3831006,75A,黑色
1****8,首先面料是舒服的，其次无肩带穿的时候下滑，最后带上肩带还凑合，但没有型,3,3,3831006,75A,黑色
y****7,好用,6,5,3831006,75B,紫色
1****7,不错不错,2,5,3831006,70B,黑色
m****0,不错,5,5,3831006,80B,紫色
L****N,还可以，平胸穿挺好的，,4,5,3831006,75A,紫色
l****r,面料很丝滑，穿着舒服透气,5,5,3831006,75A,白色
j****i,除了肩带有点细其他都还好,5,5,3831006,80B,黑色
1****4,好,2,5,3831006,75B,白色
l****y,很好穿 超级喜欢,4,5,3831006,75B,黑色
请****星,还可以,4,5,3831006,80B,黑色
天****妮,还没用，感觉不错,4,5,3831006,80A,白色
m****1,非常舒适，推荐！,6,5,3831006,75B,紫色
m****m,杯有些小，肩带弹性不够。中上评吧,5,4,3831006,80B,紫色
z****4,换货效率很高，谢谢！,6,5,3831006,75A,白色
w****2,就是码数偏小,4,4,3831006,80A,紫色
J****朱,"罩杯确实有点小  
其实想买紫粉色 但是没有配套的内裤 很喜欢配一身的 
希望严选以后多出配套的内裤",5,5,3831006,75B,黑色
1****2,很舒服,3,5,3831006,75B,紫色
肥****,舒服,6,5,3831006,80A,紫色
c****2,不错不错,5,5,3831006,75B,黑色
m****6,好,6,5,3831006,70C,黑色
R****a,舒服,6,5,3831006,75A,紫色
坚****y,穿上很舒适 只是cup有点小 又买了黑色大的,6,5,3831006,70B,白色
c****o,颜色会比图片稍微亮一点，尺码很正,3,5,3831006,70B,紫色
y****g,尺寸不够准 罩杯偏小,6,4,3831006,70C,白色
1****1,衣服蛮好，就是对京东物流越来越失望，上次投诉过一次，这次又把快递放在老远的快递柜，从北门要走到南门去拿，不送到户最起码放近一些的柜子，,6,5,3831006,80B,紫色
1****9,素雅不失性感。,5,5,3420029,M,湖水蓝
s****o,很喜欢,4,5,3420029,S,湖水蓝
张****,质量很不错，手感也软，细节处做的很好，卡扣处都是金属感的，没有毛边，丝袜的手感也很好，包装也不错，性价比是高的。,6,5,3420029,M,湖水蓝
l****1,包装好 五个小件装在两个小袋里 丝袜单装 另外四件一个袋。价格不低 质量感觉不错 弹性舒适性挺好 170cm/105g M码刚刚好。老公是喜欢的,5,5,3420029,M,湖水蓝
若****y,挺好看的～,4,5,3420029,M,湖水蓝
1****6,,6,5,3420029,M,湖水蓝
1****3,男票很喜欢我穿，嘿嘿嘿，过于刺激,3,5,3420029,M,湖水蓝
1****9,非常好 不错的一款 非常好 非常好 非常好,6,5,3420029,M,慕斯白
1****5,很好，性感。,5,5,3420029,M,湖水蓝
W****g,好穿 质量还可以,5,5,3420029,L,慕斯白
张**** ,穿上挺好看,5,5,3420029,L,慕斯白
h****g,丝袜只试穿了一下就划了,5,5,3420029,M,湖水蓝
开****靡,包装好看,3,5,3420029,S,湖水蓝
z****c,给家里人买得，还没穿过,5,5,3420029,M,湖水蓝
M****s,还可以,3,5,3420029,S,湖水蓝
梦****儿,😌😌😌美丽,3,5,3420029,S,慕斯白
无****炳,不错,4,5,3420029,L,慕斯白
1****3,完美！！！！好用！！！！！,4,5,3420029,M,湖水蓝
伟****,好辣好有激情啊，女人也很喜欢。,2,5,3420029,M,慕斯白
J****n,这是一个好评模板，因为小哥哥比较懒，不想每个产品都一一评价，所以特意模仿其他淘友写下了这个评价模板。每次买东西我都会根据价格，质量和评价进行参考，最后选择我满意的一家，所以我购买的这一家在我所挑选范围内是性价比最高的。所以当你看见这个评价时证明这家商品很符合我的标准，我觉得很满意。我只是有些懒但是我很诚实，如果质量不好的话我是会直接退货或者长长的吐槽来发泄我的不满。来自一位慵懒的，只爱购物不爱评价，却还想得积分的小哥哥。,6,5,3420029,S,湖水蓝
米****米,颜色很清新，显白，喜欢这个设计,6,5,3420029,L,湖水蓝
1****5,可以，看着,3,5,3420029,L,慕斯白
_****_,收到了 还没让女朋友穿 晚上穿上感受一下😏,3,5,3420029,S,湖水蓝
U****U,衣服很喜欢哦,2,5,3420029,S,湖水蓝
N****r,非常非常非常非常好用！,6,5,3420029,S,慕斯白
橙****~,"很难得的正品，网购以来最满意的了。,买了很多东西 都非常满意 很好的严选 我会常来的折扣卡可以升到顶级了吧",6,5,3420029,S,湖水蓝
丁****龙,好,5,5,3420029,M,湖水蓝
m****9,看着还不错,5,5,3420029,L,湖水蓝
e****x,妈啊……太美了…怕男票把持不住哈哈哈哈 倒计时半个月,4,5,3420029,S,慕斯白
1****5,非常非常好看，特别喜欢,2,5,3420029,S,慕斯白
f****0,满意！很好,5,5,3420029,S,湖水蓝
一****棍,包装精良，东西细致。就是。。。就是后面的扣子扣在丝袜上太难了😓还没正式用过。,5,5,3420029,M,慕斯白
鱼****。,料子很硬，渣自己也渣别人，不是很好看，显皮肤黑的蓝，单看也不是跟上档次的蓝，有点土味。男朋友问我为什么胸口两个蜘蛛网？哈哈哈哈哈尬。吊带袜的扣子太难扣了。妈,3,3,3420029,S,湖水蓝
m****u,不错,4,5,3420029,S,湖水蓝
黑****,这个我真是买错啦。。我以为是正常的内衣套，结果是偏情趣向的，。是丁字裤。。文胸也是全蕾丝透明的。。还配了丝袜。。。我真是作死买这个干嘛啊。。可能大概或许不会穿出来的。。要压箱底啦。。。（弱弱的说一声：其实还是好看的，设计的很好）内心复杂。。,4,5,3420029,S,湖水蓝
P****号,很棒,6,5,3420029,L,湖水蓝
h****8,很不错，有感觉。,3,5,3420029,S,湖水蓝
D****i,牛逼,5,5,3420029,M,湖水蓝
P****号,物流很快,6,5,3420029,S,湖水蓝
P****号,很棒,6,5,3420029,S,慕斯白
夜****,严选的衣服买了很多，做工方面值得信赖，这套内衣也很满意,4,5,3420029,M,湖水蓝
T****G,好,6,5,3420029,S,湖水蓝
w****6,很好,4,5,3420029,L,慕斯白
1****7,据说好看,3,5,3420029,M,湖水蓝
s****i,包装精致,6,5,3420029,M,湖水蓝
y****9,很好,4,5,3420029,L,湖水蓝
1****6,质量不错,4,5,3420029,M,湖水蓝
m****5,漂亮,5,5,3420029,M,湖水蓝
m****3,还可以吧,5,5,3420029,L,湖水蓝
y****o,蛮好,6,5,3420029,S,慕斯白
會****,非常好,2,5,3420029,M,湖水蓝
L****,好,5,5,3420029,S,湖水蓝
大****,………………………………………………,5,5,3420029,S,湖水蓝
小****猪,好,3,5,3420029,S,湖水蓝
晕****仙,该送的避孕套没送，客服还不承认有赠品，极其敷衍,4,1,3420029,M,湖水蓝
1****3,尺码买小了，不能换吧,5,1,3420029,S,湖水蓝
d****n,颜色好看，感觉有点脆弱,5,5,3420029,M,湖水蓝
高****,等了很久终于有货了，很喜欢，两个颜色都齐了。,4,5,3420029,L,湖水蓝
m****n,非常不错😛😛😛😛,4,5,3420029,M,湖水蓝
